id1	id2	type
AT5G57480	AT1G10070	PPI
AT5G57480	AT1G16030	PPI
AT5G57480	AT1G68390	PPI
AT5G57480	AT2G22540	PPI
AT5G57480	AT2G39290	PPI
AT5G57480	AT3G04050	PPI
AT5G57490	AT1G05785	PPI
AT5G57490	AT1G26320	PPI
AT5G57490	AT3G12200	PPI
AT5G57490	AT3G45190	PPI
AT5G57490	AT5G23900	PPI
AT5G62880	AT5G57490	PPI
AT5G57625	AT1G09760	PPI
AT5G57625	AT1G30220	PPI
AT5G57625	AT1G35530	PPI
AT5G57625	AT1G48605	PPI
AT5G57625	AT1G64190	PPI
AT5G57625	AT1G78290	PPI
AT5G57625	AT2G19980	PPI
AT5G57625	AT2G31170	PPI
AT5G57625	AT2G37760	PPI
AT5G57625	AT4G29580	PPI
AT5G57625	AT4G33080	PPI
AT5G57625	AT5G02490	PPI
AT5G57625	AT5G22770	PPI
AT5G57630	AT3G62960	PPI
AT5G57870	AT1G04750	PPI
AT5G57870	AT1G13950	PPI
AT5G57870	AT1G29330	PPI
AT5G57870	AT2G15430	PPI
AT5G57870	AT3G09800	PPI
AT5G57870	AT3G25900	PPI
AT5G57870	AT3G45780	PPI
AT5G57870	AT3G62870	PPI
AT5G57870	AT5G05070	PPI
AT5G57870	AT5G09590	PPI
AT5G57870	AT5G47510	PPI
AT5G57890	AT1G04750	PPI
AT5G57890	AT1G11530	PPI
AT5G57890	AT1G13320	PPI
AT5G57890	AT1G15210	PPI
AT5G57890	AT1G26320	PPI
AT5G57890	AT1G51040	PPI
AT5G57890	AT1G68390	PPI
AT5G57890	AT2G01250	PPI
AT5G57890	AT2G03410	PPI
AT5G57890	AT2G17620	PPI
AT5G57890	AT2G20450	PPI
AT5G57890	AT2G21540	PPI
AT5G57890	AT2G29990	PPI
AT5G57890	AT2G32160	PPI
AT5G57890	AT2G35390	PPI
AT5G57890	AT2G39290	PPI
AT5G57890	AT2G41530	PPI
AT5G57890	AT2G47570	PPI
AT5G57890	AT2G47640	PPI
AT5G57890	AT3G11900	PPI
AT5G57890	AT3G16050	PPI
AT5G57890	AT3G20970	PPI
AT5G57890	AT3G53510	PPI
AT5G57890	AT3G63280	PPI
AT5G57890	AT4G19645	PPI
AT5G57890	AT4G22120	PPI
AT5G57890	AT4G23430	PPI
AT5G57890	AT4G26970	PPI
AT5G57890	AT4G31470	PPI
AT5G57890	AT4G35620	PPI
AT5G57890	AT4G36860	PPI
AT5G57890	AT4G38510	PPI
AT5G57890	AT5G02560	PPI
AT5G57890	AT5G17000	PPI
AT5G57890	AT5G19150	PPI
AT5G57890	AT5G23900	PPI
AT5G57890	AT5G24400	PPI
AT5G57890	AT5G28470	PPI
AT5G57890	AT5G46150	PPI
AT5G57890	AT5G54200	PPI
AT5G57890	AT5G57625	PPI
AT5G60390	AT5G57890	PPI
AT5G60870	AT5G57890	PPI
AT5G57950	AT3G06110	PPI
AT5G57950	AT3G62870	PPI
AT5G57950	AT5G57015	PPI
AT5G58003	AT1G61040	PPI
AT5G58003	AT1G73820	PPI
AT5G58003	AT1G79730	PPI
AT5G58003	AT2G06210	PPI
AT5G58003	AT3G10330	PPI
AT5G58003	AT3G22590	PPI
AT5G58003	AT3G48750	PPI
AT5G58003	AT5G42190	PPI
AT5G58003	AT5G52640	PPI
AT5G61150	AT5G58003	PPI
AT5G58030	AT3G05710	PPI
AT5G58060	AT1G78770	PPI
AT5G58060	AT3G05710	PPI
AT5G58060	AT3G54860	PPI
AT5G58060	AT4G25340	PPI
AT5G58060	AT5G10260	PPI
AT5G58060	AT5G41790	PPI
AT5G58140	AT4G27130	PPI
AT5G63980	AT5G58140	PPI
AT5G58180	AT1G04750	PPI
AT5G58180	AT1G21700	PPI
AT5G58180	AT1G22290	PPI
AT5G58180	AT1G66590	PPI
AT5G58180	AT3G62870	PPI
AT5G58180	AT4G15410	PPI
AT5G58190	AT3G08720	PPI
AT5G58190	AT5G52640	PPI
AT5G58230	AT1G02680	PPI
AT5G58230	AT1G04950	PPI
AT5G58230	AT1G19120	PPI
AT5G58230	AT1G32130	PPI
AT5G58230	AT1G54140	PPI
AT5G58230	AT1G65560	PPI
AT5G58230	AT1G75510	PPI
AT5G58230	AT2G03870	PPI
AT5G58230	AT2G38560	PPI
AT5G58230	AT3G02520	PPI
AT5G58230	AT3G02820	PPI
AT5G58230	AT4G26110	PPI
AT5G58230	AT5G10400	PPI
AT5G58230	AT5G24850	PPI
AT5G58230	AT5G48640	PPI
AT5G59690	AT5G58230	PPI
AT5G58240	AT5G52640	PPI
AT5G58290	AT1G10520	PPI
AT5G58290	AT1G25220	PPI
AT5G58290	AT2G17190	PPI
AT5G58290	AT2G26140	PPI
AT5G58290	AT5G16870	PPI
AT5G58290	AT5G38470	PPI
AT5G66130	AT5G58290	PPI
AT5G58380	AT1G66590	PPI
AT5G58380	AT1G77750	PPI
AT5G58380	AT2G42005	PPI
AT5G58380	AT3G57300	PPI
AT5G58380	AT5G38030	PPI
AT5G65430	AT5G58380	PPI
AT5G58410	AT4G14800	PPI
AT5G58410	AT5G52640	PPI
AT5G58420	AT1G15440	PPI
AT5G58420	AT1G31660	PPI
AT5G58420	AT1G63810	PPI
AT5G58420	AT1G69070	PPI
AT5G58420	AT1G70600	PPI
AT5G58420	AT1G71350	PPI
AT5G58420	AT2G09990	PPI
AT5G58420	AT2G17250	PPI
AT5G58420	AT2G33340	PPI
AT5G58420	AT2G37190	PPI
AT5G58420	AT2G42740	PPI
AT5G58420	AT2G47610	PPI
AT5G58420	AT3G04920	PPI
AT5G58420	AT3G05060	PPI
AT5G58420	AT3G06530	PPI
AT5G58420	AT3G09630	PPI
AT5G58420	AT3G11510	PPI
AT5G58420	AT3G18740	PPI
AT5G58420	AT3G49910	PPI
AT5G58420	AT4G00100	PPI
AT5G58420	AT4G05410	PPI
AT5G58420	AT4G15000	PPI
AT5G58420	AT4G19210	PPI
AT5G58420	AT4G21110	PPI
AT5G58420	AT4G25630	PPI
AT5G58420	AT4G26840	PPI
AT5G58420	AT4G30800	PPI
AT5G58420	AT5G08420	PPI
AT5G58420	AT5G15200	PPI
AT5G58420	AT5G20290	PPI
AT5G58420	AT5G22440	PPI
AT5G59240	AT5G58420	PPI
AT5G58430	AT1G02500	PPI
AT5G58430	AT1G80050	PPI
AT5G58430	AT2G48100	PPI
AT5G58430	AT3G22890	PPI
AT5G58430	AT3G58830	PPI
AT5G58430	AT3G59540	PPI
AT5G58430	AT5G25400	PPI
AT5G58430	AT5G51820	PPI
AT5G62880	AT5G58430	PPI
AT5G58640	AT1G06790	PPI
AT5G58640	AT1G13580	PPI
AT5G58640	AT1G77780	PPI
AT5G58640	AT2G37420	PPI
AT5G58640	AT2G41340	PPI
AT5G58640	AT3G22290	PPI
AT5G58640	AT3G54670	PPI
AT5G58640	AT3G54840	PPI
AT5G58640	AT3G57990	PPI
AT5G58640	AT3G60860	PPI
AT5G58640	AT4G09800	PPI
AT5G58640	AT4G16660	PPI
AT5G58640	AT4G17610	PPI
AT5G58640	AT4G33090	PPI
AT5G58640	AT5G13860	PPI
AT5G58640	AT5G14060	PPI
AT5G58640	AT5G16170	PPI
AT5G58640	AT5G41700	PPI
AT5G58640	AT5G43320	PPI
AT5G58640	AT5G44830	PPI
AT5G65430	AT5G58640	PPI
AT5G58690	AT3G25980	PPI
AT5G58800	AT1G11320	PPI
AT5G58800	AT1G29800	PPI
AT5G58800	AT1G30360	PPI
AT5G58800	AT1G55810	PPI
AT5G58800	AT1G70290	PPI
AT5G58800	AT1G71530	PPI
AT5G58800	AT1G79550	PPI
AT5G58800	AT2G04660	PPI
AT5G58800	AT2G36620	PPI
AT5G58800	AT2G45960	PPI
AT5G58800	AT3G05560	PPI
AT5G58800	AT3G20550	PPI
AT5G58800	AT3G54510	PPI
AT5G58800	AT4G04695	PPI
AT5G58800	AT4G15900	PPI
AT5G58800	AT4G19690	PPI
AT5G58800	AT5G08570	PPI
AT5G58800	AT5G42190	PPI
AT5G58800	AT5G46410	PPI
AT5G61330	AT5G58800	PPI
AT5G58850	AT1G76860	PPI
AT5G58850	AT2G30260	PPI
AT5G58850	AT5G52640	PPI
AT5G59030	AT2G01250	PPI
AT5G59040	AT1G01930	PPI
AT5G59040	AT3G47120	PPI
AT5G59040	AT4G04695	PPI
AT5G59040	AT4G16370	PPI
AT5G59040	AT4G34430	PPI
AT5G59040	AT5G10330	PPI
AT5G59040	AT5G12350	PPI
AT5G59040	AT5G15090	PPI
AT5G59040	AT5G15240	PPI
AT5G59040	AT5G47080	PPI
AT5G66610	AT5G59040	PPI
AT5G67290	AT5G59040	PPI
AT5G59140	AT1G32130	PPI
AT5G59140	AT2G18760	PPI
AT5G59140	AT5G50320	PPI
AT5G59140	AT5G51940	PPI
AT5G59180	AT3G12480	PPI
AT5G59180	AT3G13445	PPI
AT5G59240	AT1G31660	PPI
AT5G59240	AT1G42440	PPI
AT5G59240	AT1G76810	PPI
AT5G59240	AT2G09990	PPI
AT5G59240	AT2G17250	PPI
AT5G59240	AT3G04920	PPI
AT5G59240	AT3G05060	PPI
AT5G59240	AT3G09630	PPI
AT5G59240	AT3G11400	PPI
AT5G59240	AT3G16840	PPI
AT5G59240	AT3G51270	PPI
AT5G59240	AT3G53430	PPI
AT5G59240	AT4G00100	PPI
AT5G59240	AT4G11420	PPI
AT5G59240	AT4G19210	PPI
AT5G59240	AT4G25630	PPI
AT5G59240	AT4G28200	PPI
AT5G59240	AT4G30800	PPI
AT5G59240	AT4G30991	PPI
AT5G59240	AT5G08420	PPI
AT5G59240	AT5G15200	PPI
AT5G20290	AT5G59240	PPI
AT5G59440	AT2G40290	PPI
AT5G59440	AT2G47970	PPI
AT5G59440	AT3G18660	PPI
AT5G59440	AT4G36640	PPI
AT5G59440	AT5G12140	PPI
AT5G63400	AT5G59440	PPI
AT5G66610	AT5G59440	PPI
AT5G59490	AT1G19730	PPI
AT5G59490	AT1G30270	PPI
AT5G59490	AT1G51770	PPI
AT5G59490	AT2G17420	PPI
AT5G59490	AT2G24490	PPI
AT5G59490	AT2G29540	PPI
AT5G59490	AT2G31020	PPI
AT5G59490	AT2G39290	PPI
AT5G59490	AT2G46230	PPI
AT5G59490	AT3G18660	PPI
AT5G59490	AT3G50670	PPI
AT5G59490	AT3G62870	PPI
AT5G59490	AT4G31860	PPI
AT5G59490	AT4G33650	PPI
AT5G59490	AT5G09590	PPI
AT5G59490	AT5G14320	PPI
AT5G59490	AT5G19830	PPI
AT5G59490	AT5G22480	PPI
AT5G59490	AT5G37350	PPI
AT5G59490	AT5G53940	PPI
AT5G59490	AT5G55160	PPI
AT5G60340	AT5G59490	PPI
AT5G59690	AT1G02680	PPI
AT5G59690	AT1G03475	PPI
AT5G59690	AT1G05120	PPI
AT5G59690	AT1G05910	PPI
AT5G59690	AT1G07370	PPI
AT5G59690	AT1G08880	PPI
AT5G59690	AT1G29150	PPI
AT5G59690	AT1G29990	PPI
AT5G59690	AT1G32130	PPI
AT5G59690	AT1G32750	PPI
AT5G59690	AT1G51710	PPI
AT5G59690	AT1G57620	PPI
AT5G59690	AT1G59890	PPI
AT5G59690	AT1G65470	PPI
AT5G59690	AT1G71860	PPI
AT5G59690	AT1G79750	PPI
AT5G59690	AT2G03710	PPI
AT5G59690	AT2G13370	PPI
AT5G59690	AT2G29540	PPI
AT5G59690	AT2G36930	PPI
AT5G59690	AT2G37560	PPI
AT5G59690	AT2G44680	PPI
AT5G59690	AT2G47620	PPI
AT5G59690	AT3G02520	PPI
AT5G59690	AT3G13445	PPI
AT5G59690	AT3G18860	PPI
AT5G59690	AT3G22110	PPI
AT5G59690	AT3G22845	PPI
AT5G59690	AT3G24010	PPI
AT5G59690	AT3G25980	PPI
AT5G59690	AT3G44530	PPI
AT5G59690	AT3G49660	PPI
AT5G59690	AT3G54380	PPI
AT5G59690	AT3G54610	PPI
AT5G59690	AT3G57300	PPI
AT5G59690	AT4G08350	PPI
AT5G59690	AT4G12620	PPI
AT5G59690	AT4G22140	PPI
AT5G59690	AT4G23900	PPI
AT5G59690	AT4G26110	PPI
AT5G59690	AT4G29510	PPI
AT5G59690	AT4G30870	PPI
AT5G59690	AT4G38630	PPI
AT5G59690	AT5G08630	PPI
AT5G59690	AT5G09740	PPI
AT5G59690	AT5G10270	PPI
AT5G59690	AT5G10390	PPI
AT5G59690	AT5G13780	PPI
AT5G59690	AT5G18620	PPI
AT5G59690	AT5G19310	PPI
AT5G59690	AT5G23290	PPI
AT5G59690	AT5G27970	PPI
AT5G59690	AT5G35930	PPI
AT5G59690	AT5G41880	PPI
AT5G59690	AT5G43500	PPI
AT5G59690	AT5G45600	PPI
AT5G59690	AT5G46030	PPI
AT5G59690	AT5G48120	PPI
AT5G59690	AT5G57015	PPI
AT5G61150	AT5G59690	PPI
AT5G61460	AT5G59690	PPI
AT5G63110	AT5G59690	PPI
AT5G63670	AT5G59690	PPI
AT5G63860	AT5G59690	PPI
AT5G63890	AT5G59690	PPI
AT5G64630	AT5G59690	PPI
AT5G67630	AT5G59690	PPI
AT5G59720	AT1G16030	PPI
AT5G59720	AT1G55810	PPI
AT5G59720	AT3G62870	PPI
AT5G59850	AT1G31170	PPI
AT5G59850	AT2G34480	PPI
AT5G59850	AT2G40290	PPI
AT5G59850	AT3G13560	PPI
AT5G59850	AT3G52250	PPI
AT5G59850	AT3G54670	PPI
AT5G59850	AT4G04700	PPI
AT5G59850	AT4G14670	PPI
AT5G59850	AT4G19880	PPI
AT5G59850	AT5G02730	PPI
AT5G59850	AT5G13700	PPI
AT5G59850	AT5G25400	PPI
AT5G59850	AT5G26250	PPI
AT5G59870	AT1G07930	PPI
AT5G59870	AT1G09640	PPI
AT5G59870	AT1G11530	PPI
AT5G59870	AT1G15210	PPI
AT5G59870	AT1G20696	PPI
AT5G59870	AT1G34580	PPI
AT5G59870	AT1G76720	PPI
AT5G59870	AT2G20450	PPI
AT5G59870	AT2G24040	PPI
AT5G59870	AT2G34180	PPI
AT5G59870	AT2G37470	PPI
AT5G59870	AT2G39290	PPI
AT5G59870	AT3G05540	PPI
AT5G59870	AT3G08950	PPI
AT5G59870	AT3G12530	PPI
AT5G59870	AT3G12690	PPI
AT5G59870	AT3G16050	PPI
AT5G59870	AT3G19980	PPI
AT5G59870	AT3G23570	PPI
AT5G59870	AT3G30842	PPI
AT5G59870	AT3G52390	PPI
AT5G59870	AT3G52580	PPI
AT5G59870	AT3G56190	PPI
AT5G59870	AT4G17190	PPI
AT5G59870	AT4G17770	PPI
AT5G59870	AT4G30990	PPI
AT5G59870	AT4G36860	PPI
AT5G59870	AT5G09390	PPI
AT5G59870	AT5G19660	PPI
AT5G59870	AT5G23740	PPI
AT5G59870	AT5G47880	PPI
AT5G60390	AT5G59870	PPI
AT5G59890	AT1G06790	PPI
AT5G59890	AT1G30810	PPI
AT5G59890	AT2G29680	PPI
AT5G59890	AT2G38960	PPI
AT5G59890	AT3G05760	PPI
AT5G59890	AT3G25800	PPI
AT5G59890	AT3G46900	PPI
AT5G59890	AT3G52590	PPI
AT5G59890	AT3G53880	PPI
AT5G59890	AT4G00810	PPI
AT5G59890	AT4G31770	PPI
AT5G59950	AT2G14880	PPI
AT5G59950	AT2G35390	PPI
AT5G59950	AT2G46710	PPI
AT5G59950	AT3G16050	PPI
AT5G59950	AT3G16950	PPI
AT5G59950	AT3G18790	PPI
AT5G59950	AT3G22110	PPI
AT5G59950	AT3G45780	PPI
AT5G59950	AT3G51880	PPI
AT5G59950	AT3G53880	PPI
AT5G59950	AT3G62870	PPI
AT5G59950	AT4G00980	PPI
AT5G59950	AT5G40530	PPI
AT5G60870	AT5G59950	PPI
AT5G59960	AT1G02730	PPI
AT5G59960	AT1G05830	PPI
AT5G59960	AT1G06790	PPI
AT5G59960	AT1G10940	PPI
AT5G59960	AT1G18870	PPI
AT5G59960	AT1G30810	PPI
AT5G59960	AT1G31190	PPI
AT5G59960	AT2G20410	PPI
AT5G59960	AT2G29680	PPI
AT5G59960	AT2G31060	PPI
AT5G59960	AT3G09820	PPI
AT5G59960	AT3G52590	PPI
AT5G59960	AT3G53880	PPI
AT5G59960	AT3G54150	PPI
AT5G59960	AT3G54300	PPI
AT5G59960	AT3G54630	PPI
AT5G59960	AT3G66656	PPI
AT5G59960	AT4G00810	PPI
AT5G59960	AT4G17190	PPI
AT5G59960	AT4G31770	PPI
AT5G59960	AT4G31985	PPI
AT5G59960	AT5G15450	PPI
AT5G59960	AT5G49030	PPI
AT5G59960	AT5G49970	PPI
AT5G59960	AT5G59890	PPI
AT5G59980	AT5G04600	PPI
AT5G60020	AT1G55130	PPI
AT5G60020	AT2G34980	PPI
AT5G60020	AT3G54700	PPI
AT5G60020	AT4G39830	PPI
AT5G60020	AT5G52640	PPI
AT5G64630	AT5G60020	PPI
AT5G60040	AT2G37470	PPI
AT5G60160	AT5G54840	PPI
AT5G60230	AT3G23940	PPI
AT5G60340	AT1G18040	PPI
AT5G60340	AT2G21250	PPI
AT5G60340	AT2G32850	PPI
AT5G60340	AT2G47000	PPI
AT5G60340	AT3G62870	PPI
AT5G60340	AT5G26030	PPI
AT5G60390	AT1G13320	PPI
AT5G60390	AT1G16280	PPI
AT5G60390	AT1G16800	PPI
AT5G60390	AT1G20696	PPI
AT5G60390	AT1G21570	PPI
AT5G60390	AT1G25260	PPI
AT5G60390	AT1G65240	PPI
AT5G60390	AT1G72560	PPI
AT5G60390	AT1G73570	PPI
AT5G60390	AT1G76720	PPI
AT5G60390	AT1G79750	PPI
AT5G60390	AT2G14120	PPI
AT5G60390	AT2G16740	PPI
AT5G60390	AT2G30110	PPI
AT5G60390	AT2G33340	PPI
AT5G60390	AT2G34750	PPI
AT5G60390	AT2G37470	PPI
AT5G60390	AT2G40290	PPI
AT5G60390	AT2G41530	PPI
AT5G60390	AT2G44950	PPI
AT5G60390	AT3G04120	PPI
AT5G60390	AT3G04610	PPI
AT5G60390	AT3G08950	PPI
AT5G60390	AT3G10050	PPI
AT5G60390	AT3G13560	PPI
AT5G60390	AT3G23570	PPI
AT5G60390	AT3G52390	PPI
AT5G60390	AT3G53510	PPI
AT5G60390	AT3G55620	PPI
AT5G60390	AT3G56190	PPI
AT5G60390	AT3G59410	PPI
AT5G60390	AT3G60240	PPI
AT5G60390	AT3G61530	PPI
AT5G60390	AT4G05440	PPI
AT5G60390	AT4G11820	PPI
AT5G60390	AT4G12460	PPI
AT5G60390	AT4G14800	PPI
AT5G60390	AT4G14880	PPI
AT5G60390	AT4G17190	PPI
AT5G60390	AT4G25780	PPI
AT5G60390	AT4G26840	PPI
AT5G60390	AT4G37760	PPI
AT5G60390	AT4G38630	PPI
AT5G60390	AT5G02880	PPI
AT5G60390	AT5G03290	PPI
AT5G60390	AT5G09390	PPI
AT5G60390	AT5G12370	PPI
AT5G60390	AT5G22440	PPI
AT5G60390	AT5G25490	PPI
AT5G60390	AT5G36700	PPI
AT5G60390	AT5G36880	PPI
AT5G60390	AT5G37340	PPI
AT5G60390	AT5G38470	PPI
AT5G60390	AT5G47010	PPI
AT5G60390	AT5G52210	PPI
AT5G60390	AT5G54840	PPI
AT5G60390	AT5G54910	PPI
ATCG00160	AT5G60390	PPI
AT5G60440	AT3G53870	PPI
AT5G60440	AT3G62870	PPI
AT5G60440	AT5G01410	PPI
AT5G60440	AT5G01670	PPI
AT5G60510	AT1G11680	PPI
AT5G67270	AT5G60510	PPI
AT5G60540	AT1G04750	PPI
AT5G60540	AT1G10090	PPI
AT5G60540	AT1G25155	PPI
AT5G60540	AT1G26320	PPI
AT5G60540	AT1G26690	PPI
AT5G60540	AT1G55300	PPI
AT5G60540	AT1G66590	PPI
AT5G60540	AT1G74560	PPI
AT5G60540	AT1G74710	PPI
AT5G60540	AT1G78770	PPI
AT5G60540	AT2G01600	PPI
AT5G60540	AT2G15910	PPI
AT5G60540	AT2G29540	PPI
AT5G60540	AT2G32670	PPI
AT5G60540	AT3G18520	PPI
AT5G60540	AT3G22110	PPI
AT5G60540	AT3G24010	PPI
AT5G60540	AT3G25900	PPI
AT5G60540	AT3G53030	PPI
AT5G60540	AT3G55400	PPI
AT5G60540	AT3G60360	PPI
AT5G60540	AT4G04340	PPI
AT5G60540	AT4G23420	PPI
AT5G60540	AT4G27130	PPI
AT5G60540	AT4G39200	PPI
AT5G60540	AT5G01430	PPI
AT5G60540	AT5G49560	PPI
AT5G60540	AT5G51820	PPI
AT5G60540	AT5G52640	PPI
AT5G61010	AT5G60540	PPI
AT5G64760	AT5G60540	PPI
AT5G60550	AT2G32160	PPI
AT5G60550	AT3G48750	PPI
AT5G60550	AT3G53960	PPI
AT5G60550	AT3G61740	PPI
AT5G60550	AT4G39200	PPI
AT5G60550	AT5G52640	PPI
AT5G67100	AT5G60550	PPI
AT5G60790	AT2G17520	PPI
AT5G60790	AT2G32850	PPI
AT5G60790	AT3G13920	PPI
AT5G60790	AT4G33080	PPI
AT5G60950	AT3G62930	PPI
AT5G60980	AT1G16030	PPI
AT5G60980	AT1G52300	PPI
AT5G60980	AT1G77990	PPI
AT5G60980	AT2G14580	PPI
AT5G60980	AT2G14880	PPI
AT5G60980	AT2G20290	PPI
AT5G60980	AT2G20510	PPI
AT5G60980	AT2G31900	PPI
AT5G60980	AT2G40930	PPI
AT5G60980	AT3G62870	PPI
AT5G60980	AT4G21490	PPI
AT5G60980	AT4G33200	PPI
AT5G60980	AT5G05420	PPI
AT5G60980	AT5G14180	PPI
AT5G60980	AT5G51820	PPI
AT5G60990	AT1G55300	PPI
AT5G61000	AT1G02100	PPI
AT5G61000	AT2G32220	PPI
AT5G61000	AT3G62960	PPI
AT5G61000	AT5G47100	PPI
AT5G61010	AT1G21640	PPI
AT5G61010	AT1G62800	PPI
AT5G61010	AT1G70290	PPI
AT5G61010	AT2G03870	PPI
AT5G61010	AT2G04660	PPI
AT5G61010	AT2G32670	PPI
AT5G61010	AT2G37420	PPI
AT5G61010	AT2G47970	PPI
AT5G61010	AT3G05960	PPI
AT5G61010	AT3G12200	PPI
AT5G61010	AT3G13445	PPI
AT5G61010	AT3G13900	PPI
AT5G61010	AT3G20970	PPI
AT5G61010	AT3G21620	PPI
AT5G61010	AT3G24010	PPI
AT5G61010	AT3G26590	PPI
AT5G61010	AT3G47520	PPI
AT5G61010	AT3G56160	PPI
AT5G61010	AT3G56200	PPI
AT5G61010	AT4G04700	PPI
AT5G61010	AT4G33090	PPI
AT5G61010	AT4G39200	PPI
AT5G61010	AT5G09590	PPI
AT5G61010	AT5G13860	PPI
AT5G61010	AT5G15090	PPI
AT5G61010	AT5G19360	PPI
AT5G61010	AT5G26030	PPI
AT5G61010	AT5G41700	PPI
AT5G61050	AT2G47160	PPI
AT5G61050	AT3G16565	PPI
AT5G61050	AT3G18660	PPI
AT5G61050	AT3G44320	PPI
AT5G61050	AT5G11920	PPI
AT5G61050	AT5G24670	PPI
AT5G61140	AT2G40790	PPI
AT5G61140	AT3G57990	PPI
AT5G61140	AT5G16040	PPI
AT5G61150	AT1G32130	PPI
AT5G61150	AT1G72050	PPI
AT5G61150	AT2G14880	PPI
AT5G61150	AT2G23070	PPI
AT5G61150	AT2G37840	PPI
AT5G61150	AT3G01090	PPI
AT5G61150	AT3G07100	PPI
AT5G61150	AT4G14800	PPI
AT5G61150	AT5G09740	PPI
AT5G61150	AT5G12480	PPI
AT5G61150	AT5G24840	PPI
AT5G66640	AT5G61150	PPI
AT5G61220	AT3G29800	PPI
AT5G61220	AT3G62870	PPI
AT5G61220	AT5G09590	PPI
AT5G61290	AT1G19660	PPI
AT5G61290	AT1G80030	PPI
AT5G61330	AT1G02500	PPI
AT5G61330	AT1G29800	PPI
AT5G61330	AT1G72320	PPI
AT5G61330	AT1G79550	PPI
AT5G61330	AT3G05560	PPI
AT5G61330	AT3G20550	PPI
AT5G61330	AT3G62870	PPI
AT5G61330	AT4G16970	PPI
AT5G61330	AT4G19690	PPI
AT5G61330	AT4G25630	PPI
AT5G61330	AT4G30991	PPI
AT5G61410	AT1G70290	PPI
AT5G61410	AT2G47570	PPI
AT5G61410	AT3G06470	PPI
AT5G61410	AT3G16050	PPI
AT5G61410	AT3G26590	PPI
AT5G61410	AT3G59410	PPI
AT5G61410	AT4G14240	PPI
AT5G61410	AT5G06290	PPI
AT5G66640	AT5G61410	PPI
AT5G61460	AT3G47460	PPI
AT5G61460	AT5G27740	PPI
AT5G61500	AT5G52640	PPI
AT5G61510	AT1G05180	PPI
AT5G61510	AT2G44065	PPI
AT5G61510	AT4G28950	PPI
AT5G61510	AT5G24410	PPI
AT5G61520	AT3G46900	PPI
AT5G61520	AT3G62870	PPI
AT5G61520	AT4G25540	PPI
AT5G61580	AT1G53165	PPI
AT5G61640	AT4G31870	PPI
AT5G61640	AT5G52640	PPI
AT5G61650	AT5G52640	PPI
AT5G61650	AT5G59140	PPI
AT5G61770	AT1G06790	PPI
AT5G61770	AT1G08780	PPI
AT5G61770	AT1G67190	PPI
AT5G61770	AT2G03870	PPI
AT5G61770	AT2G06210	PPI
AT5G61770	AT2G18760	PPI
AT5G61770	AT2G37840	PPI
AT5G61770	AT3G01090	PPI
AT5G61770	AT3G13940	PPI
AT5G61770	AT3G62310	PPI
AT5G61770	AT5G04600	PPI
AT5G61770	AT5G06620	PPI
AT5G61770	AT5G12480	PPI
AT5G61770	AT5G14530	PPI
AT5G61770	AT5G41880	PPI
AT5G61770	AT5G52640	PPI
AT5G61770	AT5G55310	PPI
AT5G63610	AT5G61770	PPI
AT5G67630	AT5G61770	PPI
AT5G61790	AT2G39630	PPI
AT5G61790	AT5G52640	PPI
AT5G66680	AT5G61790	PPI
AT5G61880	AT2G24050	PPI
AT5G61880	AT3G62870	PPI
AT5G61980	AT2G37550	PPI
AT5G62030	AT3G15220	PPI
AT5G62030	AT5G23010	PPI
AT5G67270	AT5G62030	PPI
AT5G62160	AT1G25155	PPI
AT5G62160	AT1G53165	PPI
AT5G62160	AT1G74710	PPI
AT5G62160	AT3G48930	PPI
AT5G62300	AT1G09640	PPI
AT5G62300	AT1G13320	PPI
AT5G62300	AT1G15210	PPI
AT5G62300	AT1G20696	PPI
AT5G62300	AT1G20920	PPI
AT5G62300	AT1G22780	PPI
AT5G62300	AT1G24706	PPI
AT5G62300	AT1G27970	PPI
AT5G62300	AT1G33140	PPI
AT5G62300	AT1G51040	PPI
AT5G62300	AT1G51770	PPI
AT5G62300	AT1G55730	PPI
AT5G62300	AT1G58520	PPI
AT5G62300	AT1G62880	PPI
AT5G62300	AT1G63660	PPI
AT5G62300	AT1G64480	PPI
AT5G62300	AT1G70600	PPI
AT5G62300	AT1G71280	PPI
AT5G62300	AT1G74710	PPI
AT5G62300	AT1G75840	PPI
AT5G62300	AT2G01250	PPI
AT5G62300	AT2G01770	PPI
AT5G62300	AT2G03667	PPI
AT5G62300	AT2G09990	PPI
AT5G62300	AT2G13650	PPI
AT5G62300	AT2G16740	PPI
AT5G62300	AT2G17620	PPI
AT5G62300	AT2G19860	PPI
AT5G62300	AT2G19910	PPI
AT5G62300	AT2G21250	PPI
AT5G62300	AT2G21540	PPI
AT5G62300	AT2G24040	PPI
AT5G62300	AT2G29990	PPI
AT5G62300	AT2G33340	PPI
AT5G62300	AT2G35390	PPI
AT5G62300	AT2G37470	PPI
AT5G62300	AT2G42740	PPI
AT5G62300	AT2G43360	PPI
AT5G62300	AT2G46860	PPI
AT5G62300	AT2G47640	PPI
AT5G62300	AT3G02320	PPI
AT5G62300	AT3G05960	PPI
AT5G62300	AT3G08730	PPI
AT5G62300	AT3G10920	PPI
AT5G62300	AT3G11510	PPI
AT5G62300	AT3G11630	PPI
AT5G62300	AT3G11900	PPI
AT5G62300	AT3G12200	PPI
AT5G62300	AT3G12530	PPI
AT5G62300	AT3G12690	PPI
